Date,AAPL,AMD,AMZN,BAC,CVX,GOOGL,GS,JNJ,JPM,KO,META,MSFT,NVDA,PFE,PG,QQQ,SPY,TSLA,WMT,XOM
2019-02-21,40.97500585247645,24.040000915527344,80.99250030517578,24.612145855502604,,55.48045563907056,168.16007321330605,110.29569014094676,86.53141333037344,36.03709772246106,160.66915224846838,100.21905519595416,3.9432023168388324,28.70982091814009,83.07123581143253,164.2041173927159,249.0648167306851,20.12066650390625,29.860680368970915,56.73783346374917
2019-02-22,40.92253824934637,24.049999237060547,81.17500305175781,24.377189775552296,,55.030174478552766,166.15709087293956,110.54904532456914,86.73655933453813,36.64572116019847,159.32967333669976,103.17219753056223,3.9134530552089353,28.90111867803304,83.5658032608049,164.3953324284625,249.43239962172987,19.632667541503906,29.90862731759655,57.100576605775174
2019-02-25,41.53788347577221,25.010000228881836,82.07250213623047,24.435928442639895,,55.63666827579699,167.34030411270658,112.15413587271912,86.77759814863859,36.38946021046898,161.80029196846925,104.7753171947006,4.029969933755566,29.406730948245144,84.12744882664003,166.5173063988353,251.78236284814005,19.860666275024414,29.99851129381703,56.89744910299014
2019-02-26,41.43054735944564,24.649999618530273,81.29900360107422,24.35201110982417,,55.261763980299094,167.7375120415611,112.22814479124098,85.75186280335792,36.11717912854894,163.06039191607837,104.30657024458675,3.929319558557759,29.35205803471482,83.69154446608532,165.45633421263307,250.34732050523317,19.481332778930664,29.668924362407637,57.078803388065154
2019-02-27,41.31130406008195,24.110000610351562,81.40899658203125,24.58697492692479,,55.24391586739883,168.44032754557185,111.47139388684818,86.3098813781358,35.716767581657635,161.63159295565973,104.70970869690497,3.8802338527077245,29.365726929769973,83.27241628201541,165.26508821953172,249.80020834065053,20.118667602539062,29.399267648206997,57.2238989119457
2019-02-28,41.57603864043286,23.209999084472656,81.76249694824219,24.881187724624244,,55.49136804808821,168.0499933448031,111.8250806431553,86.1703411491748,36.133193430254586,161.10570572286176,105.03781941396694,3.8465129280491475,29.345228968188277,82.91198720777042,165.40851054419096,250.1948826588521,21.261333465576172,29.39626456737395,57.6374115559709
2019-03-01,41.56649922650965,23.969999313354492,82.75650024414062,24.73781053560331,,56.086442599682286,168.65248963853531,112.86972888038508,86.24419962268134,36.4134782631821,161.33394935851342,105.83470928163845,3.878029289374011,29.796174572891353,82.66049985642105,166.7371260846627,251.52223081073174,20.46266746520996,29.80375535976898,57.58661953515002
2019-03-04,41.902783144722314,23.889999389648438,84.25,24.737807775176023,,57.254789415718996,168.7033994400922,114.21048603095218,86.09648790402397,36.46154273969576,162.62380526816932,105.9565689767055,3.920960309383723,29.68000347243755,82.62699171792563,167.78855632135912,252.56264940183235,19.874666213989258,29.39925649108904,58.21049081649664
2019-03-05,41.9624192242437,23.34000015258789,85.14749908447266,24.476341666383032,,57.32619545576934,166.19167473287635,114.17755725254877,85.44823281389624,36.55763704986674,166.066817877135,105.23469222051725,3.8750501245061786,29.440882714346593,82.91197850558504,166.84226989746094,250.71510045958334,18.799999237060547,29.402252633905224,58.12346991614712
2019-03-06,41.65951913111731,23.469999313354492,84.79850006103516,24.467910942621963,,58.107739401073324,166.23409797829214,114.72046173472451,85.22666060470691,36.57364401944169,171.55372600546673,104.8784407160023,3.8752996310047525,29.256404572624422,82.8700332417567,167.0047767212276,250.36529222328363,18.43199920654297,29.444204781382943,57.20214171794783
2019-03-07,41.46872115443744,22.329999923706055,83.36849975585938,24.18114358969818,,57.54935904423013,163.88354822879717,113.94725006678507,84.72611789114853,36.42950127254726,170.164652009761,104.43783153366452,3.7497288167682017,28.60049583504155,82.9622805717017,165.47540687596953,248.2844846321337,18.589332580566406,29.2764132665406,57.70996440053834
2019-03-08,40.622028843980345,21.350000381469727,80.20050048828125,23.666654019402905,,56.23025744721806,161.56695730816878,113.58534431475144,83.69217510040225,36.157218886085,164.90589884827753,102.33781194613975,3.614729381885403,28.238378298398324,82.83653320513682,162.02482475390224,244.7956504825107,18.46066665649414,29.22847338096051,57.23115780375634
2019-03-11,41.8550995148253,22.149999618530273,81.30599975585938,24.206445748391953,,57.127837740777274,167.36269145258808,113.60179600321007,85.32513870083375,36.149220273807984,170.26385250861307,104.05344102065204,3.7618885148316314,28.081230944364634,82.81137117691962,164.29018608462545,246.87638430744042,18.90133285522461,29.375293675578877,58.02190251031714
2019-03-12,42.93074174869042,23.100000381469727,83.44999694824219,24.459474147814245,,58.63042169944413,166.31893017911054,114.04597006536707,85.82571147735428,36.797878993127995,170.75003435805678,105.76907594143059,4.026679140961345,28.491182552743247,83.64125895004477,167.45400940758387,250.28454283427982,19.099332809448242,29.522108823977174,58.11620415381549
2019-03-13,43.46737552238741,23.65999984741211,84.1500015258789,24.50164638358972,,59.80223795182649,167.80396755204,114.81915663959629,85.49749753970232,36.94202100658045,170.97826831614842,106.99720703365738,4.070602962463781,28.6073240025215,83.8172615851435,168.80174978925126,251.5582059211549,18.926666259765625,29.573037706656642,58.46441511868795
2019-03-14,43.86091499226116,23.3700008392334,84.55999755859375,24.72093606165216,,59.459566851406144,167.43906548180556,113.79098676373974,85.75183752966946,37.030257510148516,168.43820519765399,107.38155780745691,4.193691229076801,28.69615099150826,84.61363181532026,169.3083275699652,252.3562915008424,19.496667861938477,29.64480761613075,58.61675884496034
2019-03-15,44.08749843461794,23.100000381469727,85.1500015258789,24.830588584335995,,59.40898391890877,167.30327948350134,113.51131002242909,86.49861517924838,36.93332401442013,165.85842671612204,108.1315635275819,4.151751733403672,28.170045332394377,85.30101780796933,169.56639505796775,252.72020072387699,18.900667190551758,29.605640310988257,58.16698447552067
2019-03-18,44.31407212765884,23.299999237060547,85.63500213623047,24.77997521172866,,58.99689681247652,169.0173839569812,113.22340880857898,87.4340730669283,36.699059970269744,162.2963727286391,108.90971581603061,4.245556356360159,28.539003678524892,85.5524756351852,170.4016869811278,253.6300677381432,18.399999618530273,29.61167189171193,58.355621047791345
2019-03-19,44.922265251449296,23.600000381469727,87.67549896240234,25.311339151803303,,59.09756063530561,173.85420591872514,113.19053070306929,88.78802943348302,36.79599345348948,160.2226552079197,110.70971473764482,4.28724721470183,28.6756574503398,85.42672694642992,171.5795385924272,255.39573887193404,17.833332061767578,30.120767704614785,59.18262153045931
2019-03-20,44.416615452853335,26.489999771118164,88.49700164794922,24.98240272179252,,59.57759204890789,169.99320201476937,113.78277716212725,87.33560611247451,36.67481335480312,160.24251573193672,110.05346594184644,4.389490172372882,28.832798614487036,85.27584804092002,171.46462900017247,254.1796201095849,17.979333877563477,29.882783507959996,58.580520662552686
2019-03-21,45.320552133949356,25.780000686645508,89.81300354003906,23.995588850711115,,60.499969664619066,163.68832495263925,112.68875402987806,84.92305435529974,36.779843815812235,163.6061284221243,109.81909324713372,4.3510258861708415,28.64832124374087,84.8986283610806,171.61780927576353,252.81027908877184,18.17333221435547,29.596613199868994,58.624035266179035
2019-03-22,46.58938884769909,27.540000915527344,90.50849914550781,23.540134610194094,,60.9388435932107,163.4932353596739,113.3056585101823,83.55266862506475,36.723284484662884,164.36019179945845,112.03160537709023,4.537395351809043,28.83279953400534,85.90454088514446,174.06925505739073,255.1345288776972,18.172000885009766,29.69601570534033,58.928727315917854
2019-03-25,45.67592404455743,26.290000915527344,87.8895034790039,22.696702734244436,,59.48634632853268,160.65896493874638,112.61472426597696,81.72274739200822,37.046411581348124,161.7308323440828,109.27533593468637,4.364179762448981,28.566329733041176,85.21717764965653,170.36338451860976,251.21578825346356,17.31399917602539,29.461052114044115,58.03640840325513
2019-03-26,45.71170377934582,26.690000534057617,89.6500015258789,22.899134084724423,,59.76553245948187,161.25299266027017,112.63117657838454,81.91148758996022,37.29684318463688,166.04692675705743,111.20660372150554,4.454260412401879,28.832803702561666,85.8710014342921,171.98173589725516,253.12563911674877,17.62933349609375,29.62974539879634,58.27581057755657
2019-03-27,45.01766665593929,25.700000762939453,89.20649719238281,22.848523680006707,,59.10747706719448,161.73666423751826,113.99660900678906,81.96070472242265,37.68458843999509,166.5430699118225,110.512834865387,4.414804166884617,28.928452468557666,86.1392592600831,171.7135846293149,253.23371421295462,17.916667938232422,29.563467963179928,58.74010225139226
