name,pubDate,roe
广汽集团,2023-08-26,0.026058
华夏银行,2023-08-26,0.038759
招商银行,2023-08-26,0.0788
沪电股份,2023-08-26,0.058287
恒生电子,2023-08-26,0.06413
上海银行,2023-08-26,0.057116
兖矿能源,2023-08-26,0.115013
华友钴业,2023-08-26,0.076484
交通银行,2023-08-26,0.044558
兴业证券,2023-08-26,0.034054
华能水电,2023-08-26,0.046575
兆易创新,2023-08-26,0.022059
厦门钨业,2023-08-26,0.077804
紫金矿业,2023-08-26,0.109664
中国石化,2023-08-28,0.044384
中际旭创,2023-08-28,0.049241
光线传媒,2023-08-28,0.024412
中国太保,2023-08-28,0.077771
青岛啤酒,2023-08-28,0.131636
润泽科技,2023-08-28,0.126993
今世缘,2023-08-29,0.17619
拓普集团,2023-08-29,0.088036
伊利股份,2023-08-29,0.126488
海大集团,2023-08-29,0.061047
歌尔股份,2023-08-29,0.014137
招商蛇口,2023-08-29,0.021151
顺丰控股,2023-08-29,0.047402
拓荆科技,2023-08-29,0.03277
招商公路,2023-08-29,0.046332
指南针,2023-08-29,0.010536
洋河股份,2023-08-29,0.161703
立讯精密,2023-08-29,0.091734
京东方A,2023-08-29,0.005551
比亚迪,2023-08-29,0.094967
招商轮船,2023-08-29,0.081048
传音控股,2023-08-29,0.129259
中泰证券,2023-08-29,0.042
智飞生物,2023-08-29,0.164057
圣邦股份,2023-08-29,0.025481
中航西飞,2023-08-29,0.034682
宇通客车,2023-08-29,0.034484
中金黄金,2023-08-29,0.056769
恒立液压,2023-08-29,0.09909
大秦铁路,2023-08-29,0.0582
杭州银行,2023-08-29,0.081678
泸州老窖,2023-08-29,0.204647
中国交建,2023-08-29,0.039869
迈瑞医疗,2023-08-30,0.196749
招商证券,2023-08-30,0.04052
同仁堂,2023-08-30,0.081464
新华保险,2023-08-30,0.092745
安克创新,2023-08-30,0.11712
上海医药,2023-08-30,0.03883
南方航空,2023-08-30,-0.072607
国投电力,2023-08-30,0.06038
山东黄金,2023-08-30,0.026482
赣锋锂业,2023-08-30,0.126514
中国平安,2023-08-30,0.078613
华域汽车,2023-08-30,0.053317
中国人保,2023-08-30,0.08583
中国建筑,2023-08-30,0.07429
中信证券,2023-08-30,0.044252
上港集团,2023-08-30,0.064133
华润三九,2023-08-30,0.107369
浙能电力,2023-08-30,0.044389
科伦药业,2023-08-30,0.086992
江苏银行,2023-08-30,0.077453
TCL科技,2023-08-30,0.006733
国联民生,2023-08-30,0.034791
新和成,2023-08-30,0.062924
三环集团,2023-08-30,0.042411
海天味业,2023-08-30,0.11762
天山铝业,2023-08-30,0.044532
北方华创,2023-08-30,0.087292
浙商银行,2023-08-30,0.045643
国泰海通,2023-08-30,0.035729
复星医药,2023-08-30,0.039481
合盛硅业,2023-08-30,0.064263
盐湖股份,2023-08-30,0.187331
农业银行,2023-08-30,0.049503
中天科技,2023-08-30,0.06317
国轩高科,2023-08-30,0.008793
成都银行,2023-08-30,0.08607
航发动力,2023-08-30,0.018802
中远海控,2023-08-30,0.082998
信达证券,2023-08-30,0.047594
云南白药,2023-08-30,0.073358
保利发展,2023-08-31,0.061782
海航控股,2023-08-31,-1.468464
天齐锂业,2023-08-31,0.129457
中国船舶,2023-08-31,0.011994
上汽集团,2023-08-31,0.025252
巨人网络,2023-08-31,0.054249
三一重工,2023-08-31,0.05162
四川路桥,2023-08-31,0.13448
华电国际,2023-08-31,0.040232
中国东航,2023-08-31,-0.241018
宝钢股份,2023-08-31,0.023236
中远海能,2023-08-31,0.085188
上海机场,2023-08-31,0.00334
民生银行,2023-08-31,0.039192
浦发银行,2023-08-31,0.032797
江波龙,2023-08-31,-0.093257
国投资本,2023-08-31,0.032518
东山精密,2023-08-31,0.049793
寒武纪,2023-08-31,-0.099738
温氏股份,2023-08-31,-0.12753
广发证券,2023-08-31,0.035804
三六零,2023-08-31,-0.007253
中国中铁,2023-08-31,0.053502
工商银行,2023-08-31,0.049142
中国中冶,2023-08-31,0.055227
格力电器,2023-08-31,0.125439
长城汽车,2023-08-31,0.021344
陕西煤业,2023-08-31,0.116682
邮储银行,2023-08-31,0.05786
长安汽车,2023-08-31,0.11701
中国卫通,2023-08-31,0.017544
上海电气,2023-08-31,0.010939
中油资本,2023-08-31,0.040186
古井贡酒,2023-08-31,0.145387
京沪高铁,2023-08-31,0.027566
中国石油,2023-08-31,0.061289
华泰证券,2023-08-31,0.039422
中国能建,2023-08-31,0.025696
海尔智家,2023-08-31,0.094305
北京银行,2023-08-31,0.045478
长江电力,2023-08-31,0.047945
东方证券,2023-08-31,0.024476
世纪华通,2023-08-31,0.035125
南京银行,2023-08-31,0.06705
隆基绿能,2023-08-31,0.14029
宁波港,2023-08-31,0.030354
春秋航空,2023-08-31,0.05976
中国铁建,2023-08-31,0.046035
东方电气,2023-08-31,0.056552
中信建投,2023-08-31,0.045629
中国国航,2023-08-31,-0.117869
中国化学,2023-08-31,0.054647
赛力斯,2023-08-31,-0.124099
国电电力,2023-08-31,0.065195
中航沈飞,2023-08-31,0.113008
兴业银行,2023-08-31,0.056564
赛轮轮胎,2023-08-31,0.083886
正泰电器,2023-08-31,0.051885
三峡能源,2023-08-31,0.05775
中金公司,2023-08-31,0.035333
万科A,2023-08-31,0.040122
徐工机械,2023-08-31,0.066795
中联重科,2023-08-31,0.037789
亿联网络,2023-08-31,0.132016
华鲁恒升,2023-08-31,0.063419
华勤技术,2023-08-31,0.099328
申万宏源,2023-08-31,0.038639
德业股份,2023-08-31,0.285405
中国银行,2023-08-31,0.048591
中国核电,2023-08-31,0.067032
美的集团,2023-08-31,0.126043
国电南瑞,2023-08-31,0.058812
潍柴动力,2023-08-31,0.051924
中国动力,2023-08-31,0.007991
百利天恒,2023-08-31,-0.427236
中国银河,2023-08-31,0.04487
华润微,2023-08-31,0.038324
万华化学,2023-10-14,0.157709
片仔癀,2023-10-17,0.19761
福耀玻璃,2023-10-17,0.139654
海光信息,2023-10-18,0.051372
传音控股,2023-10-18,0.225699
川投能源,2023-10-18,0.110544
蓝思科技,2023-10-19,0.037059
瑞芯微,2023-10-19,0.026322
天孚通信,2023-10-20,0.159214
藏格矿业,2023-10-20,0.242166
宁德时代,2023-10-20,0.180765
小商品城,2023-10-20,0.142218
科大讯飞,2023-10-20,0.006072
英维克,2023-10-20,0.094601
海大集团,2023-10-20,0.121256
宝信软件,2023-10-21,0.182656
立讯精密,2023-10-21,0.150486
中国移动,2023-10-21,0.083016
新易盛,2023-10-21,0.085631
大华股份,2023-10-21,0.088396
贵州茅台,2023-10-21,0.254632
中国电信,2023-10-21,0.062202
同花顺,2023-10-21,0.110495
海康威视,2023-10-21,0.126534
思源电气,2023-10-21,0.11919
华勤技术,2023-10-23,0.122268
中际旭创,2023-10-23,0.101577
北方稀土,2023-10-24,0.068134
中国巨石,2023-10-24,0.095621
中兴通讯,2023-10-24,0.125546
先导智能,2023-10-24,0.196331
华东医药,2023-10-25,0.112617
中国联通,2023-10-25,0.048048
平安银行,2023-10-25,0.088025
德赛西威,2023-10-25,0.139909
双汇发展,2023-10-25,0.206206
爱美客,2023-10-25,0.22999
华友钴业,2023-10-25,0.101299
兆易创新,2023-10-25,0.028231
中国海油,2023-10-25,0.157416
华能国际,2023-10-25,0.102145
宝钢股份,2023-10-25,0.042478
芒果超媒,2023-10-25,0.090065
卫星化学,2023-10-25,0.1483
东山精密,2023-10-25,0.079163
胜宏科技,2023-10-25,0.081617
中航光电,2023-10-25,0.15522
分众传媒,2023-10-25,0.215198
中航机载,2023-10-25,0.06944
厦门钨业,2023-10-25,0.112116
温氏股份,2023-10-26,-0.12121
中煤能源,2023-10-26,0.121742
指南针,2023-10-26,-0.023501
金山办公,2023-10-26,0.098205
恒瑞医药,2023-10-26,0.089691
华域汽车,2023-10-26,0.087627
通威股份,2023-10-26,0.260737
云铝股份,2023-10-26,0.107372
圣邦股份,2023-10-26,0.039825
中国广核,2023-10-26,0.088382
三环集团,2023-10-26,0.065523
润泽科技,2023-10-26,0.207298
荣盛石化,2023-10-26,0.002329
沪电股份,2023-10-26,0.109559
爱尔眼科,2023-10-26,0.179857
中国铝业,2023-10-26,0.094317
软通动力,2023-10-26,0.034537
晶盛机电,2023-10-26,0.285266
亿联网络,2023-10-26,0.207236
亿纬锂能,2023-10-26,0.106917
中信建投,2023-10-27,0.060006
中国建筑,2023-10-27,0.109044
歌尔股份,2023-10-27,0.029657
中科曙光,2023-10-27,0.043484
新和成,2023-10-27,0.087964
天山铝业,2023-10-27,0.070594
中国国航,2023-10-27,0.025257
国电电力,2023-10-27,0.118743
建设银行,2023-10-27,0.086112
中国人寿,2023-10-27,0.036921
天齐锂业,2023-10-27,0.160202
中国中冶,2023-10-27,0.061053
中国核电,2023-10-27,0.104556
新产业,2023-10-27,0.17581
广汽集团,2023-10-27,0.039444
中钨高新,2023-10-27,0.056685
上海银行,2023-10-27,0.076537
恒生电子,2023-10-27,0.086453
巨化股份,2023-10-27,0.048209
金风科技,2023-10-27,0.033209
中信银行,2023-10-27,0.07519
锐捷网络,2023-10-27,0.065978
宇通客车,2023-10-27,0.075622
生益电子,2023-10-27,-0.004402
智飞生物,2023-10-27,0.240959
昆仑万维,2023-10-27,0.024303
深南电路,2023-10-27,0.072846
中国中免,2023-10-27,0.102905
招商证券,2023-10-27,0.054548
华工科技,2023-10-27,0.094412
锐捷网络,2023-10-27,0.280534
包钢股份,2023-10-27,0.00901
汇川技术,2023-10-27,0.156976
龙芯中科,2023-10-27,-0.054556
上汽集团,2023-10-27,0.04037
大秦铁路,2023-10-27,0.084238
生益科技,2023-10-27,0.066168
中微公司,2023-10-27,0.071562
成都银行,2023-10-27,0.126304
中国石化,2023-10-27,0.066852
中远海能,2023-10-27,0.11181
圆通速递,2023-10-27,0.096751
江波龙,2023-10-27,-0.140586
金龙鱼,2023-10-27,0.023727
方正证券,2023-10-27,0.044041
山西汾酒,2023-10-27,0.39237
士兰微,2023-10-27,-0.02611
光大证券,2023-10-27,0.066431
国联民生,2023-10-28,0.041957
浙商银行,2023-10-28,0.073621
东方盛虹,2023-10-28,0.067598
牧原股份,2023-10-28,-0.026895
用友网络,2023-10-28,-0.095611
中信特钢,2023-10-28,0.119104
海南机场,2023-10-28,0.034658
沪农商行,2023-10-28,0.098225
青岛啤酒,2023-10-28,0.183134
华能水电,2023-10-28,0.101375
浙能电力,2023-10-28,0.092721
兴业证券,2023-10-28,0.030061
东方财富,2023-10-28,0.091567
工商银行,2023-10-28,0.075141
天赐材料,2023-10-28,0.135295
紫光国微,2023-10-28,0.194784
铜陵有色,2023-10-28,0.089197
南方航空,2023-10-28,0.031666
三六零,2023-10-28,-0.011657
光线传媒,2023-10-28,0.043971
邮储银行,2023-10-28,0.08706
长电科技,2023-10-28,0.038615
紫金矿业,2023-10-28,0.16821
长城汽车,2023-10-28,0.076286
中金黄金,2023-10-28,0.081615
海螺水泥,2023-10-28,0.047156
洋河股份,2023-10-28,0.20489
中国中车,2023-10-28,0.039601
上海医药,2023-10-28,0.056011
阳光电源,2023-10-28,0.326811
中国太保,2023-10-28,0.099146
兖矿能源,2023-10-28,0.195938
古井贡酒,2023-10-28,0.194222
国轩高科,2023-10-28,0.012229
山东黄金,2023-10-28,0.040273
中国东航,2023-10-28,-0.093978
中国平安,2023-10-28,0.099417
新华保险,2023-10-28,0.090362
万科A,2023-10-28,0.05497
中国神华,2023-10-28,0.122091
渝农商行,2023-10-28,0.085152
杰瑞股份,2023-10-28,0.087713
新奥股份,2023-10-28,0.168648
寒武纪,2023-10-28,-0.151493
信达证券,2023-10-28,0.070106
中国通号,2023-10-28,0.056159
江西铜业,2023-10-28,0.064141
恒力石化,2023-10-28,0.102173
宁波港,2023-10-28,0.055066
南山铝业,2023-10-28,0.046414
特变电工,2023-10-28,0.157061
国投电力,2023-10-28,0.106963
芯原股份,2023-10-28,-0.046309
盛美上海,2023-10-28,0.115212
山金国际,2023-10-28,0.100897
百利天恒,2023-10-28,-0.762889
宝丰能源,2023-10-28,0.110147
华润微,2023-10-28,0.051632
迈瑞医疗,2023-10-28,0.285872
沪硅产业,2023-10-28,0.014591
浦发银行,2023-10-28,0.039596
航发动力,2023-10-28,0.026619
杭州银行,2023-10-28,0.112984
大全能源,2023-10-28,0.114988
江苏银行,2023-10-28,0.112975
华润三九,2023-10-28,0.135317
联影医疗,2023-10-28,0.06
领益智造,2023-10-28,0.106076
中国化学,2023-10-28,0.068557
中国能建,2023-10-28,0.02973
国信证券,2023-10-28,0.045119
招商银行,2023-10-28,0.116349
合盛硅业,2023-10-28,0.078169
交通银行,2023-10-28,0.066353
华夏银行,2023-10-28,0.056975
华鲁恒升,2023-10-28,0.106147
农业银行,2023-10-28,0.075622
陕西煤业,2023-10-28,0.171253
万泰生物,2023-10-28,0.141009
国投资本,2023-10-28,0.046507
保利发展,2023-10-28,0.067023
TCL科技,2023-10-28,0.031287
洛阳钼业,2023-10-28,0.04605
豪威集团,2023-10-28,0.02041
中航沈飞,2023-10-28,0.17318
赛力斯,2023-10-28,-0.221709
五粮液,2023-10-28,0.193331
德业股份,2023-10-28,0.340248
首创证券,2023-10-28,0.038015
东鹏饮料,2023-10-28,0.299922
赛轮轮胎,2023-10-30,0.15586
安克创新,2023-10-30,0.168337
三峡能源,2023-10-30,0.069074
拓荆科技,2023-10-30,0.069579
紫光股份,2023-10-30,0.047247
招商轮船,2023-10-31,0.108435
中金公司,2023-10-31,0.045533
海天味业,2023-10-31,0.160678
徐工机械,2023-10-31,0.088882
华大九天,2023-10-31,0.036464
正泰电器,2023-10-31,0.080305
澜起科技,2023-10-31,0.023339
申万宏源,2023-10-31,0.044662
巨人网络,2023-10-31,0.088423
晶科能源,2023-10-31,0.212184
浙商证券,2023-10-31,0.050479
阿特斯,2023-10-31,0.173519
上海机场,2023-10-31,0.012465
美的集团,2023-10-31,0.185301
中联重科,2023-10-31,0.052452
上港集团,2023-10-31,0.097546
民生银行,2023-10-31,0.055
今世缘,2023-10-31,0.220907
中国银河,2023-10-31,0.059179
宁波银行,2023-10-31,0.106635
药明康德,2023-10-31,0.164528
中国银行,2023-10-31,0.07004
国电南瑞,2023-10-31,0.095978
复星医药,2023-10-31,0.050453
鹏鼎控股,2023-10-31,0.065541
中国动力,2023-10-31,0.011443
潍柴动力,2023-10-31,0.086358
赣锋锂业,2023-10-31,0.12987
中远海控,2023-10-31,0.109383
上海电气,2023-10-31,0.015192
云南白药,2023-10-31,0.105204
比亚迪,2023-10-31,0.177403
中国人保,2023-10-31,0.088767
中航西飞,2023-10-31,0.048916
工业富联,2023-10-31,0.10302
三花智控,2023-10-31,0.1432
长安汽车,2023-10-31,0.148443
中国船舶,2023-10-31,0.054472
拓普集团,2023-10-31,0.126009
华泰证券,2023-10-31,0.056859
中国电建,2023-10-31,0.060463
伊利股份,2023-10-31,0.183248
南京银行,2023-10-31,0.094698
恒立液压,2023-10-31,0.133607
光启技术,2023-10-31,0.052874
格力电器,2023-10-31,0.192153
东方电气,2023-10-31,0.08123
中信证券,2023-10-31,0.063672
春秋航空,2023-10-31,0.178884
隆基绿能,2023-10-31,0.174945
招商蛇口,2023-10-31,0.034695
京东方A,2023-10-31,0.007665
海航控股,2023-10-31,0.358822
三一重工,2023-10-31,0.060971
四川路桥,2023-10-31,0.179808
中国中铁,2023-10-31,0.077008
广发证券,2023-10-31,0.045635
中国卫通,2023-10-31,0.026637
中泰证券,2023-10-31,0.048443
长江电力,2023-10-31,0.112488
中国石油,2023-10-31,0.094427
招商公路,2023-10-31,0.070935
兴业银行,2023-10-31,0.084942
北京银行,2023-10-31,0.064062
泸州老窖,2023-10-31,0.290013
北方华创,2023-10-31,0.136308
中国卫星,2023-10-31,0.026339
光大银行,2023-10-31,0.071385
京沪高铁,2023-10-31,0.047355
中国交建,2023-10-31,0.056831
科伦药业,2023-10-31,0.113376
海尔智家,2023-10-31,0.135742
东方证券,2023-10-31,0.036614
中天科技,2023-10-31,0.084698
世纪华通,2023-10-31,0.057733
中国铁建,2023-10-31,0.0649
国泰海通,2023-10-31,0.053321
中油资本,2023-10-31,0.053786
华电国际,2023-10-31,0.067744
盐湖股份,2023-10-31,0.204115
顺丰控股,2023-10-31,0.07078
浪潮信息,2023-10-31,0.04593
同仁堂,2023-10-31,0.113023
中芯国际,2023-11-10,0.026592
指南针,2024-01-27,0.04063
同花顺,2024-02-27,0.19259
南山铝业,2024-02-29,0.074352
盛美上海,2024-02-29,0.151978
中兴通讯,2024-03-09,0.147269
中信特钢,2024-03-13,0.152797
工业富联,2024-03-14,0.156338
平安银行,2024-03-15,0.102436
东方财富,2024-03-15,0.119501
深南电路,2024-03-15,0.109944
中航机载,2024-03-16,0.078163
福耀玻璃,2024-03-16,0.186309
宁德时代,2024-03-16,0.243636
中航光电,2024-03-16,0.176227
药明康德,2024-03-19,0.1889
万华化学,2024-03-19,0.203211
中微公司,2024-03-19,0.107229
招商蛇口,2024-03-19,0.057077
中国联通,2024-03-20,0.05212
方正证券,2024-03-20,0.048766
爱美客,2024-03-20,0.304816
中国巨石,2024-03-20,0.108267
海螺水泥,2024-03-20,0.056538
华能国际,2024-03-20,0.070183
中煤能源,2024-03-21,0.142125
金山办公,2024-03-21,0.141137
藏格矿业,2024-03-21,0.271619
中国移动,2024-03-22,0.102602
中国海油,2024-03-22,0.19599
宝丰能源,2024-03-22,0.15607
中国平安,2024-03-22,0.097475
中信银行,2024-03-22,0.096939
紫金矿业,2024-03-23,0.215012
洛阳钼业,2024-03-23,0.148324
华润三九,2024-03-23,0.158599
金龙鱼,2024-03-23,0.031606
山金国际,2024-03-23,0.126754
中国神华,2024-03-23,0.148762
新奥股份,2024-03-23,0.343954
中国石化,2024-03-25,0.075989
恒生电子,2024-03-25,0.191948
招商银行,2024-03-26,0.145016
天赐材料,2024-03-26,0.145991
沪电股份,2024-03-26,0.167579
卫星化学,2024-03-26,0.205639
潍柴动力,2024-03-26,0.1182
中国石油,2024-03-26,0.114449
复星医药,2024-03-27,0.052871
中国电信,2024-03-27,0.069589
中信证券,2024-03-27,0.075564
信达证券,2024-03-27,0.093309
顺丰控股,2024-03-27,0.091978
国联民生,2024-03-27,0.038884
中国通号,2024-03-27,0.075483
青岛啤酒,2024-03-27,0.16122
比亚迪,2024-03-27,0.240481
双汇发展,2024-03-27,0.236687
中国人保,2024-03-27,0.098188
光大银行,2024-03-28,0.076946
华工科技,2024-03-28,0.11577
东方证券,2024-03-28,0.035275
中国中免,2024-03-28,0.131117
华电国际,2024-03-28,0.069964
招商轮船,2024-03-28,0.138321
光大证券,2024-03-28,0.065162
生益电子,2024-03-28,-0.00624
云铝股份,2024-03-28,0.164549
美的集团,2024-03-28,0.220526
南方航空,2024-03-28,-0.108144
德赛西威,2024-03-28,0.214392
中国铝业,2024-03-28,0.116958
宁波港,2024-03-28,0.063583
歌尔股份,2024-03-28,0.036087
工商银行,2024-03-28,0.100383
新华保险,2024-03-28,0.083789
江西铜业,2024-03-28,0.09231
交通银行,2024-03-28,0.087834
中国广核,2024-03-28,0.097379
天齐锂业,2024-03-28,0.145926
海尔智家,2024-03-28,0.168548
中国人寿,2024-03-28,0.047106
锐捷网络,2024-03-29,0.093526
中国银河,2024-03-29,0.067613
农业银行,2024-03-29,0.096931
华域汽车,2024-03-29,0.130295
中金公司,2024-03-29,0.060416
中芯国际,2024-03-29,0.034967
上海医药,2024-03-29,0.05558
华泰证券,2024-03-29,0.074089
山东黄金,2024-03-29,0.070579
中油资本,2024-03-29,0.050341
中国东航,2024-03-29,-0.23441
中国能建,2024-03-29,0.075214
金风科技,2024-03-29,0.035163
广汽集团,2024-03-29,0.038688
招商证券,2024-03-29,0.07392
中国太保,2024-03-29,0.114038
中国国航,2024-03-29,-0.034398
兖矿能源,2024-03-29,0.240573
民生银行,2024-03-29,0.058509
申万宏源,2024-03-29,0.047199
生益科技,2024-03-29,0.084711
中国中车,2024-03-29,0.07412
万泰生物,2024-03-29,0.099648
赣锋锂业,2024-03-29,0.108629
同仁堂,2024-03-29,0.13423
长城汽车,2024-03-29,0.105033
浙商银行,2024-03-29,0.086191
邮储银行,2024-03-29,0.096982
中国中铁,2024-03-29,0.105663
中国铁建,2024-03-29,0.086943
中远海控,2024-03-29,0.120355
兴业银行,2024-03-29,0.099994
建设银行,2024-03-29,0.110757
上海电气,2024-03-29,0.005297
国泰海通,2024-03-29,0.057746
渝农商行,2024-03-29,0.092779
中信建投,2024-03-29,0.073767
中国交建,2024-03-29,0.081587
中国银行,2024-03-29,0.091714
东方电气,2024-03-29,0.098313
广发证券,2024-03-29,0.054543
中远海能,2024-03-29,0.101591
万科A,2024-03-29,0.049294
中国中冶,2024-03-29,0.065047
中联重科,2024-03-29,0.063087
中航沈飞,2024-03-30,0.215317
上港集团,2024-03-30,0.112127
云南白药,2024-03-30,0.104456
上汽集团,2024-03-30,0.049885
航发动力,2024-03-30,0.036513
中泰证券,2024-03-30,0.046075
盐湖股份,2024-03-30,0.277208
用友网络,2024-03-30,-0.089497
芯原股份,2024-03-30,-0.105739
国投资本,2024-03-30,0.04522
上海机场,2024-03-30,0.023308
宝信软件,2024-03-30,0.240342
鹏鼎控股,2024-03-30,0.114155
华鲁恒升,2024-03-30,0.128136
大全能源,2024-03-30,0.128889
宇通客车,2024-04-02,0.128002
京东方A,2024-04-02,0.019188
中国卫通,2024-04-02,0.022941
中航西飞,2024-04-02,0.048262
贵州茅台,2024-04-03,0.361755
招商公路,2024-04-03,0.107759
杰瑞股份,2024-04-03,0.134165
士兰微,2024-04-09,-0.00369
特变电工,2024-04-09,0.177994
天山铝业,2024-04-09,0.093953
恒力石化,2024-04-10,0.122362
宁波银行,2024-04-10,0.138468
澜起科技,2024-04-10,0.044859
浙商证券,2024-04-11,0.065995
海光信息,2024-04-12,0.070651
北京银行,2024-04-12,0.080656
川投能源,2024-04-12,0.032675
川投能源,2024-04-12,0.124107
新产业,2024-04-12,0.237187
晶盛机电,2024-04-13,0.354168
首创证券,2024-04-13,0.05736
沪硅产业,2024-04-13,0.012688
瑞芯微,2024-04-15,0.045104
东鹏饮料,2024-04-15,0.35823
大华股份,2024-04-16,0.016018
英维克,2024-04-16,0.149462
深南电路,2024-04-16,0.028383
大华股份,2024-04-16,0.243143
国电电力,2024-04-16,0.119557
宁德时代,2024-04-16,0.051845
中国卫星,2024-04-17,0.025019
国信证券,2024-04-17,0.059144
小商品城,2024-04-17,0.162436
小商品城,2024-04-17,0.039473
巨化股份,2024-04-18,0.059823
紫光国微,2024-04-18,0.236988
华东医药,2024-04-18,0.143284
润泽科技,2024-04-18,0.307543
恒瑞医药,2024-04-18,0.033251
中科曙光,2024-04-18,0.102946
东山精密,2024-04-18,0.113877
恒瑞医药,2024-04-18,0.109911
长安汽车,2024-04-18,0.168174
海南机场,2024-04-19,0.041847
亿纬锂能,2024-04-19,0.124341
厦门钨业,2024-04-19,0.151087
中国建筑,2024-04-19,0.133667
厦门钨业,2024-04-19,0.037413
胜宏科技,2024-04-19,0.027217
德赛西威,2024-04-19,0.047187
北方稀土,2024-04-19,0.11439
包钢股份,2024-04-19,0.009885
长电科技,2024-04-19,0.058006
万华化学,2024-04-19,0.045923
胜宏科技,2024-04-19,0.092201
思源电气,2024-04-20,0.159463
浪潮信息,2024-04-20,0.101262
华润三九,2024-04-20,0.069383
中国联通,2024-04-20,0.015237
光线传媒,2024-04-20,0.04783
光线传媒,2024-04-20,0.049338
片仔癀,2024-04-20,0.226449
国轩高科,2024-04-20,0.002789
天山铝业,2024-04-20,0.029435
华友钴业,2024-04-20,0.015101
杭州银行,2024-04-20,0.137072
三六零,2024-04-20,-0.003448
国轩高科,2024-04-20,0.038647
兆易创新,2024-04-20,0.013412
杭州银行,2024-04-20,0.045021
兆易创新,2024-04-20,0.010607
片仔癀,2024-04-20,0.070338
三六零,2024-04-20,-0.015476
平安银行,2024-04-20,0.031176
海康威视,2024-04-20,0.024747
华友钴业,2024-04-20,0.111379
海康威视,2024-04-20,0.194933
中际旭创,2024-04-22,0.067362
蓝思科技,2024-04-22,0.066761
中际旭创,2024-04-22,0.165879
江波龙,2024-04-22,-0.130777
芒果超媒,2024-04-22,0.176273
芒果超媒,2024-04-22,0.021737
天孚通信,2024-04-22,0.250889
江波龙,2024-04-22,0.061438
方正证券,2024-04-23,0.017156
英维克,2024-04-23,0.024539
新易盛,2024-04-23,0.057628
四川路桥,2024-04-23,0.207174
中信特钢,2024-04-23,0.034595
东鹏饮料,2024-04-23,0.099742
传音控股,2024-04-23,0.326922
双汇发展,2024-04-23,0.059208
保利发展,2024-04-23,0.061129
阳光电源,2024-04-23,0.07291
阳光电源,2024-04-23,0.407128
中国移动,2024-04-23,0.022397
亿联网络,2024-04-23,0.067611
恒力石化,2024-04-23,0.035051
卫星化学,2024-04-23,0.039339
晶科能源,2024-04-23,0.243749
新易盛,2024-04-23,0.133725
紫金矿业,2024-04-23,0.055855
亿联网络,2024-04-23,0.25101
智飞生物,2024-04-23,0.289542
科大讯飞,2024-04-23,0.039322
科大讯飞,2024-04-23,-0.017797
智飞生物,2024-04-23,0.045434
海大集团,2024-04-23,0.14631
海大集团,2024-04-23,0.043645
恒立液压,2024-04-23,0.040933
汇川技术,2024-04-23,0.21409
汇川技术,2024-04-23,0.032572
新和成,2024-04-23,0.111793
恒立液压,2024-04-23,0.184944
沪电股份,2024-04-23,0.051146
拓普集团,2024-04-23,0.165985
天孚通信,2024-04-24,0.083454
昆仑万维,2024-04-24,0.090296
中国平安,2024-04-24,0.040698
蓝思科技,2024-04-24,0.006648
金山办公,2024-04-24,0.036184
华能国际,2024-04-24,0.034246
同花顺,2024-04-24,0.015316
中国中免,2024-04-24,0.041941
山金国际,2024-04-24,0.04259
宝信软件,2024-04-24,0.050665
中国电信,2024-04-24,0.019226
东方财富,2024-04-25,0.026866
成都银行,2024-04-25,0.039122
成都银行,2024-04-25,0.176064
立讯精密,2024-04-25,0.042861
立讯精密,2024-04-25,0.215491
亿纬锂能,2024-04-25,0.030217
华勤技术,2024-04-25,0.162823
华勤技术,2024-04-25,0.028706
鹏鼎控股,2024-04-25,0.016643
传音控股,2024-04-25,0.085785
先导智能,2024-04-25,0.046519
先导智能,2024-04-25,0.1545
科伦药业,2024-04-25,0.048944
科伦药业,2024-04-25,0.138671
德业股份,2024-04-25,0.385409
德业股份,2024-04-25,0.079034
首创证券,2024-04-25,0.017632
东山精密,2024-04-25,0.015847
歌尔股份,2024-04-25,0.012337
中国广核,2024-04-25,0.031315
华鲁恒升,2024-04-25,0.0362
爱美客,2024-04-25,0.079735
长城汽车,2024-04-25,0.046015
中煤能源,2024-04-25,0.03382
长电科技,2024-04-25,0.005173
安克创新,2024-04-25,0.217598
中国电建,2024-04-26,0.08314
上海银行,2024-04-26,0.098099
圆通速递,2024-04-26,0.134214
国电南瑞,2024-04-26,0.160248
云铝股份,2024-04-26,0.044215
上海银行,2024-04-26,0.025425
江苏银行,2024-04-26,0.125262
万泰生物,2024-04-26,0.009853
中航成飞,2024-04-26,0.008415
中科曙光,2024-04-26,0.007615
中国巨石,2024-04-26,0.012155
巨化股份,2024-04-26,0.019104
沪农商行,2024-04-26,0.030929
中天科技,2024-04-26,0.019003
晶盛机电,2024-04-26,0.069045
中兴通讯,2024-04-26,0.039474
中天科技,2024-04-26,0.098695
沪农商行,2024-04-26,0.113338
锐捷网络,2024-04-26,0.000539
瑞芯微,2024-04-26,0.021852
中国铝业,2024-04-26,0.036186
国电南瑞,2024-04-26,0.012564
中钨高新,2024-04-26,0.086851
东方盛虹,2024-04-26,0.020155
宝丰能源,2024-04-26,0.036183
江苏银行,2024-04-26,0.035414
兴业银行,2024-04-26,0.030082
新产业,2024-04-26,0.054965
华润微,2024-04-26,0.071223
华润微,2024-04-26,0.001534
