date,close
2024-11-06,206.5680155800
2024-11-07,225.4417602000
2024-11-08,218.3906683000
2024-11-11,218.2940780000
2024-11-12,214.4304660000
2024-11-13,215.4253460900
2024-11-14,213.6674026300
2024-11-15,209.4270884600
2024-11-18,205.6600667600
2024-11-19,201.9413402100
2024-11-20,202.8396300000
2024-11-21,201.3714574400
2024-11-22,192.6010582000
2024-11-25,190.9976592200
2024-11-26,194.1465030000
2024-11-27,195.4987672000
2024-11-28,193.8857091900
2024-11-29,196.7447820700
2024-12-02,194.6004774100
2024-12-03,193.3351444800
2024-12-04,192.8232158900
2024-12-05,191.9925393100
2024-12-06,193.1902590300
2024-12-09,193.6442334400
2024-12-10,198.0294330600
2024-12-11,197.8942066400
2024-12-12,202.8203119400
2024-12-13,192.6396943200
2024-12-16,188.2448356700
2024-12-17,188.6698329900
2024-12-18,188.5539246300
2024-12-19,186.6414366900
2024-12-20,185.9363275000
2024-12-23,181.9761252000
2024-12-24,183.0579365600
2024-12-25,182.4397586400
2024-12-26,182.4880537900
2024-12-27,181.3869243700
2024-12-30,179.5903447900
2024-12-31,177.9289916300
