日期,原始价,前复权,后复权
2023-07-24,1771.1500244140625,1628.718505859375,2399.906501478453
2023-07-25,1828.550048828125,1681.5025634765625,2477.6834792644713
2023-07-26,1828.550048828125,1681.5025634765625,2477.6834792644713
2023-07-27,1838.030029296875,1690.2203369140625,2490.52906373828
2023-07-28,1897.0,1744.4478759765625,2570.433002379048
2023-07-31,1880.5799560546875,1729.3485107421875,2548.184182424089
2023-08-01,1889.0,1737.0911865234375,2559.592966618174
2023-08-02,1880.0,1728.815185546875,2547.3983310943304
2023-08-03,1878.469970703125,1727.407958984375,2545.3247915819793
2023-08-04,1893.469970703125,1741.2020263671875,2565.650263340757
2023-08-07,1887.9300537109375,1736.107421875,2558.1433955798293
2023-08-08,1890.0,1738.0108642578125,2560.948105990663
2023-08-09,1890.280029296875,1738.2684326171875,2561.327631352483
2023-08-10,1875.0,1724.21728515625,2540.623353711244
2023-08-11,1834.0,1686.5142822265625,2485.0682154042256
2023-08-14,1803.0,1658.00732421875,2443.063391603059
2023-08-15,1812.97998046875,1667.1846923828125,2456.5861860234327
2023-08-16,1820.0,1673.64013671875,2466.0982427576164
2023-08-17,1828.050048828125,1681.042724609375,2477.0059095782267
2023-08-18,1802.5899658203125,1657.63037109375,2442.5079535379878
2023-08-21,1791.0,1646.9722900390625,2426.803337961748
2023-08-22,1788.0,1644.21337890625,2422.738099714121
2023-08-23,1774.0,1631.3394775390625,2403.768486807191
2023-08-24,1816.300048828125,1670.2376708984375,2461.084730714958
2023-08-25,1824.97998046875,1678.2197265625,2472.8462396647437
2023-08-28,1834.969970703125,1687.40625,2486.382524323097
2023-08-29,1851.3299560546875,1702.45068359375,2508.550402850179
2023-08-30,1856.0,1706.7451171875,2514.8782238117087
2023-08-31,1847.0,1698.4688720703125,2502.6832285481855
2023-09-01,1851.050048828125,1702.193359375,2508.1712372280385
2023-09-04,1866.0,1715.9410400390625,2528.428358447721
2023-09-05,1858.699951171875,1709.22802734375,2518.5367763517174
2023-09-06,1861.0,1711.3428955078125,2521.6530213249553
2023-09-07,1838.0,1690.192626953125,2490.4882332846623
2023-09-08,1818.5,1672.2608642578125,2464.065893438562
2023-09-11,1822.1700439453125,1675.6356201171875,2469.0385750276027
2023-09-12,1819.9599609375,1673.6031494140625,2466.0437421961797
2023-09-13,1819.9100341796875,1673.557373046875,2465.9762910062827
2023-09-14,1818.68994140625,1672.4354248046875,2464.323107309369
2023-09-15,1781.989990234375,1638.686767578125,2414.594672590406
2023-09-18,1829.199951171875,1682.1002197265625,2478.5641219997656
2023-09-19,1826.93994140625,1680.0218505859375,2475.5016581086056
2023-09-20,1824.0,1677.3184814453125,2471.518260638053
2023-09-21,1798.3900146484375,1653.7679443359375,2436.816691939245
2023-09-22,1849.0,1700.30810546875,2505.393327423324
2023-09-25,1832.3800048828125,1685.024658203125,2482.87326375006
2023-09-26,1816.0,1669.9617919921875,2460.678224877179
2023-09-27,1814.0,1668.12255859375,2457.968126002041
2023-09-28,1798.550048828125,1653.915283203125,2437.0337948357937
2023-10-09,1777.0,1634.0980224609375,2407.833185445299
2023-10-10,1770.0,1627.6610107421875,2398.3482890569144
2023-10-11,1778.5,1635.4775390625,2409.8658945040324
2023-10-12,1786.0,1642.374267578125,2420.028180708822
2023-10-13,1751.0,1610.1890869140625,2372.603518897058
2023-10-16,1729.9000244140625,1590.7857666015625,2344.0128481330717
2023-10-17,1726.0,1587.199462890625,2338.7284521117876
2023-10-18,1728.0,1589.03857421875,2341.4383711170863
2023-10-19,1630.0,1498.91943359375,2208.648382720981
2023-10-20,1645.0,1512.71337890625,2228.973674609919
