date,川投能源,国投电力,华能国际,宁沪高速,粤高速A,重庆水务,北方稀土,三安光电,法拉电子,同花顺,漫步者,大族激光
2021-08-12,10.1954702,8.04168574,3.772384,6.97635162,5.36480106,4.4301103,43.4885853,40.44603969,180.20332516,64.04426784,12.48077681,36.46105364
2021-08-13,10.30374068,8.03287776,3.79124592,6.9428919,5.36480106,4.45495204,43.94584783,39.20032935,179.28877504,64.59295428,12.75669671,40.1100172
2021-08-16,10.22253782,8.04168574,3.90441744,6.95962176,5.38088742,4.66196654,39.54834435,39.2497623,175.04858812,66.93974568,13.20736588,39.61459656
2021-08-17,10.16840258,7.93598998,3.8195388,7.22729952,5.33262834,4.56259958,38.41978151,36.8769807,174.595932,68.30154576,12.67392074,37.73771452
2021-08-18,10.15938004,8.0450748,3.98929608,7.1938398,5.29241244,4.72821118,39.09108182,36.26401212,176.75759592,79.96939596,12.18646225,37.64244132
2021-08-19,10.15938004,8.08143672,4.3853964,7.22729952,5.42110332,4.62056364,40.16127072,36.54083664,185.28415916,76.7830482,12.00251565,38.04258876
2021-08-20,9.93381654,8.10870816,4.479706,7.23566445,5.42110332,4.56259958,41.7373671,36.50129028,182.33727544,72.08285472,12.0485023,39.23350376
2021-08-23,10.03306448,8.07234624,4.93239208,7.23566445,5.44523286,4.57916074,45.71652401,38.32042284,193.071692,73.41821208,12.08529162,41.682025
2021-08-24,10.38494354,8.5905036,4.9040992,7.25239431,5.46131922,4.62884422,46.15432856,38.3599692,186.72526844,75.66584328,11.97492366,41.74871624
2021-08-25,10.32178576,8.37233208,5.0455636,7.28585403,5.54175102,4.57088016,46.14459957,37.84586652,182.69755276,74.47592088,12.00251565,42.0154812
2021-08-26,10.22253782,8.24506536,4.9040992,7.21056966,5.57392374,4.60400248,46.73806796,36.68913549,164.434264,74.1387762,11.7725824,41.88209872
2021-08-27,10.3308083,8.19052248,4.9040992,7.17710994,5.58196692,4.61228306,47.74015393,36.29367189,162.586688,75.4939656,11.90134502,42.07264512
2021-08-30,10.40298862,8.50868928,5.01727072,7.18547487,5.5497942,4.57088016,51.32042225,35.71036308,154.5497324,73.378548,11.83696371,44.33061996
2021-08-31,10.26765052,8.23597488,5.2341828,7.21056966,5.57392374,4.7199306,56.45732897,35.89820829,148.5912998,76.49217828,11.68980643,42.73955752
2021-09-01,10.44810132,8.34506064,5.50768064,7.22729952,5.63826918,4.7199306,52.12792842,33.50565351,147.9908376,80.06855616,11.37709721,40.95794868
2021-09-02,10.71877752,8.69049888,6.05467632,7.20220473,5.62218282,4.77789466,53.87914662,33.05087037,150.69753644,80.8816698,11.42308386,41.35809612
2021-09-03,10.68268736,9.05411808,6.65825776,7.22729952,5.70261462,4.73649176,50.03619557,32.65540677,146.5589662,78.7662522,11.44147852,41.43431468
2021-09-06,11.0074988,8.96321328,6.91289368,7.34440854,5.7508737,4.73649176,51.32042225,33.68361213,156.9515812,83.32101072,11.67141177,41.40573272
2021-09-07,10.98945372,8.99048472,6.70541256,7.3611384,5.75891688,4.73649176,55.76657068,33.69349872,153.7645126,89.19129456,11.6806091,42.634757
2021-09-08,11.96388804,9.6359088,6.6959816,7.38623319,5.87956458,4.81929756,54.58936289,33.7132719,155.196384,90.77124708,11.75418774,41.43431468
2021-09-09,11.9548655,9.65408976,6.58281008,7.51170714,6.04042818,4.91038394,57.94586444,33.12996309,158.891536,90.91007136,11.72659575,39.62412388
2021-09-10,11.31426516,9.2722896,6.39419088,7.51170714,6.04847136,4.83585872,59.35656799,34.93920906,162.586688,91.91489472,11.69900376,39.70986976
2021-09-13,11.71125692,9.2722896,6.54508624,7.58699151,6.14498952,4.91038394,57.03133938,33.78247803,159.0301042,92.8139472,11.60703046,40.2052904
2021-09-14,11.61200898,9.05411808,6.29045032,7.43642277,6.0726009,4.73649176,55.91250553,33.38701443,164.92387164,90.05729364,11.38629454,39.59554192
2021-09-15,11.43155818,8.91776088,6.32817416,7.26912417,6.09673044,4.76961408,53.9958945,32.8234788,162.84534864,87.7898304,11.52425449,39.84325224
2021-09-16,11.35937786,8.80867512,5.92264288,7.26912417,5.96803956,4.6371248,51.70958185,31.92379911,161.8476576,85.62813804,11.38629454,38.59517332
2021-09-17,11.99095566,9.38137536,6.2715884,7.26912417,6.00021228,4.62884422,48.44064121,31.8348198,158.62363748,88.43106636,11.27592658,37.99495216
2021-09-22,13.05561538,10.3176948,6.90346272,7.52007207,6.16911906,4.79445582,48.79088485,32.46756156,164.65597312,86.67923616,11.2207426,37.98542484
2021-09-23,12.5413306,10.9540284,7.5919228,7.51170714,6.13694634,5.00147032,49.56920405,32.625747,164.36036096,87.6245634,11.33111056,38.27124444
2021-09-24,12.2255417,10.19042808,7.84655872,7.52007207,6.18520542,4.8855422,47.77906989,32.24016999,166.71602036,86.48752644,11.3127159,39.18586716
2021-09-27,12.39696996,10.2722424,7.51647512,7.46151756,6.02434182,4.78617524,43.0021358,33.38701443,164.51740492,83.83664376,10.98161202,38.2045532
2021-09-28,13.15486332,11.17219992,7.75224912,7.3611384,6.05651454,4.89382278,43.07023873,33.5155401,168.59131,86.28920604,10.87124406,38.22360784
2021-09-29,12.78493918,11.11765704,7.4504584,7.31094882,5.8715214,4.7613335,40.32666355,31.81504662,168.67445092,78.89185512,10.4849562,35.7750866
2021-09-30,12.96538998,10.96311888,7.79940392,7.29421896,5.97608274,5.04287322,43.07023873,31.33060371,165.13634288,79.25544252,10.56773217,36.04185156
2021-10-08,12.12629376,10.34496624,7.01663424,7.40296305,5.87956458,5.28301004,43.03132277,33.70338531,159.4458088,80.7164028,10.92642804,36.16570672
2021-10-11,11.64809914,9.91771368,6.7902912,7.41969291,5.87956458,4.86070046,43.4885853,33.60451941,164.78530344,79.30171728,11.24833459,36.3943624
2021-10-12,11.55787374,9.61772784,6.59224104,7.31094882,5.79913278,4.99318974,41.20227265,32.3291493,160.970059,77.66226864,10.98161202,35.19392008
2021-10-13,11.19697214,9.52682304,6.21500264,7.24402938,5.76696006,4.69508886,43.79018399,33.13984968,169.98622988,77.4441162,11.00920401,35.5369036
2021-10-14,11.1428369,9.39955632,6.30931224,7.17710994,5.71870098,4.73649176,42.87565893,32.57631405,170.65135724,77.28545988,11.01840134,36.71829128
2021-10-15,11.1428369,9.2722896,6.2715884,7.1101905,5.77500324,4.6371248,43.94584783,33.36724125,176.3511292,76.8161016,10.9448227,37.28040316
2021-10-18,11.56689628,9.79044696,6.42248376,7.07673078,5.82326232,4.6785277,44.05286672,32.10175773,175.20563208,76.96153656,10.93562537,37.49953152
2021-10-19,11.57591882,9.65408976,6.38475992,7.1938398,5.81521914,4.69508886,42.73945307,31.4393562,176.70216864,77.84736768,10.91723071,38.04258876
2021-10-20,11.8195274,10.22679,7.0260652,7.14365022,5.81521914,4.71165002,44.6560641,31.19219145,176.27722616,77.42428416,10.73328411,37.88062432
2021-10-21,11.83757248,10.29042336,6.89403176,7.15201515,5.79913278,4.62884422,48.0612106,30.21341904,171.63057252,77.0805288,10.62291615,37.69960524
2021-10-22,11.29622008,9.39955632,6.61110296,7.21056966,5.7508737,4.50463552,46.62132008,31.40969643,168.129416,77.49039096,10.6689028,37.95684288
2021-10-25,11.6390766,9.48137064,6.66768872,7.14365022,5.76696006,4.5129161,50.64912194,31.51844892,167.9446584,79.32816,10.70569212,38.1569166
2021-10-26,11.78343724,9.52682304,6.48850048,7.1101905,5.69457144,4.554319,52.48790105,32.0325516,175.7044776,78.3035046,11.11957197,41.10085848
2021-10-27,12.00900074,9.8177184,7.13923672,7.00981134,5.6704419,4.53775784,52.78949974,31.72606731,182.00471176,73.65619656,10.71488945,40.97700332
2021-10-28,11.9097528,9.772266,7.308994,7.00981134,5.66239872,4.49635494,49.47191415,31.97323206,177.66290816,73.64958588,10.5769295,40.7769296
2021-10-29,11.81050486,9.5904564,7.27127016,7.1101905,5.71870098,4.64540538,49.2286894,33.2189424,178.752978,74.57508108,10.3929829,40.83409352
2021-11-01,11.82854994,9.4540992,6.99777232,7.00144641,5.76696006,4.98490916,44.69498006,33.35735466,189.7922446,76.683888,10.43896955,41.84398944
2021-11-02,11.5037385,9.30865152,6.58281008,6.9428919,5.65435554,5.05943438,43.6831651,33.97032324,190.01395372,74.8328976,10.24582562,40.7769296
2021-11-03,11.61200898,9.61772784,6.77142928,6.9428919,5.72674416,5.08427612,44.39338137,33.00143742,183.91695292,74.7998442,10.25502295,41.04369456
2021-11-04,11.84659502,9.64499928,6.62996488,6.90106725,5.67848508,5.16708192,45.726253,34.9985286,196.766844,74.12555484,10.33779892,41.62486108
2021-11-05,11.2330623,9.09957048,6.0829692,6.89270232,5.630226,5.03459264,45.23007451,34.59317841,197.4134956,74.6676306,11.36789988,41.24376828
2021-11-08,10.98043118,9.05411808,6.01695248,6.87597246,5.63826918,5.04287322,49.35516627,34.46465274,193.09016776,75.0973248,11.1287693,41.74871624
2021-11-09,10.95336356,9.1359324,6.12069304,6.90943218,5.71870098,5.11739844,48.87844576,35.4928581,203.23336,75.6261792,11.14716396,41.76777088
2021-11-10,10.40298862,8.88139896,6.01695248,6.90106725,5.69457144,5.16708192,47.65259302,36.07616691,212.99779916,75.01799664,11.09197998,41.88209872
2021-11-11,10.375921,8.87230848,5.7528856,6.95125683,5.71870098,5.15880134,46.8937318,36.30355848,227.4366056,77.79448224,11.16555862,41.79635284
2021-11-12,10.47516894,8.7268608,5.66800696,6.95125683,5.71870098,5.2995712,47.2828914,36.75834162,223.44584144,76.63761324,11.16555862,42.70144824
2021-11-15,10.6465972,8.635956,5.64914504,6.99308148,5.74283052,5.30785178,44.76308299,36.80777457,207.91696516,75.98315592,11.67141177,40.7769296
2021-11-16,10.375921,8.65413696,5.45109488,7.0265412,5.71870098,5.27472946,44.03340874,35.54229105,203.75068128,74.74034808,11.43228119,39.66223316
2021-11-17,10.34885338,8.60868456,5.49824968,7.0265412,5.70261462,5.29129062,46.31972139,35.52251787,204.619042,75.2956452,11.44147852,40.32914556
2021-11-18,10.32178576,8.66322744,5.58312832,7.05163599,5.65435554,5.15052076,46.94237675,34.7019309,215.704498,73.45787616,11.14716396,39.98616204
2021-11-19,10.39396608,8.74504176,5.62085216,7.1101905,5.6704419,5.15880134,46.20297351,35.30501289,215.74144952,75.361752,11.34030789,42.16791832
2021-11-22,10.39396608,8.66322744,5.52654256,7.03490613,5.6704419,5.20020424,48.98546465,37.61847495,229.99549836,78.44893956,11.36789988,42.9682132
2021-11-23,10.32178576,8.71777032,5.50768064,7.04327106,5.6704419,5.14224018,49.20923142,37.21312476,237.30266144,78.32994732,11.2207426,43.41599724
2021-11-24,10.35787592,8.863218,5.6114212,7.06836585,5.64631236,5.12567902,52.7311258,36.580383,225.0347568,80.86183776,11.25753192,43.40646992
2021-11-25,10.375921,9.19956576,5.62085216,7.05163599,5.64631236,5.10083728,52.68248085,36.27389871,217.09018,79.75124352,11.14716396,42.7776668
2021-11-26,10.25862798,8.9995752,5.39450912,7.01817627,5.5900101,5.16708192,54.92987754,35.76968262,225.173325,77.98619196,11.01840134,42.10122708
2021-11-29,10.36689846,9.10866096,5.87548808,7.01817627,5.5497942,5.20020424,54.52125996,34.71181749,227.63983896,76.92848316,10.79766542,41.920208
2021-11-30,10.30374068,9.0450276,5.85662616,6.98471655,5.5497942,5.28301004,52.36142418,34.63272477,241.2934256,77.56971912,10.92642804,43.0158498
2021-12-01,10.67366482,9.29047056,6.29988128,7.06836585,5.62218282,5.33269352,51.37879619,33.33758148,236.951622,80.7825096,10.97241469,42.28224616
2021-12-02,10.56539434,9.12684192,6.19614072,7.05163599,5.60609646,5.2581683,54.14182935,33.35735466,228.6837194,80.650296,10.80686275,44.64502152
2021-12-03,10.827048,9.61772784,6.81858408,7.12692036,5.65435554,5.2581683,52.49763004,34.1087355,229.62598316,80.68996008,10.83445474,45.27382464
2021-12-06,10.66464228,9.4540992,6.92232464,7.06000092,5.68652826,5.20848482,50.64912194,33.35735466,219.10403784,83.00369808,10.64131081,44.65454884
2021-12-07,10.827048,9.55409448,7.33728688,7.14365022,5.7106578,5.1753625,50.45454214,32.55654087,203.28878728,82.4021262,10.55853484,44.00669108
2021-12-08,10.77291276,9.37228488,7.544768,7.07673078,5.7106578,5.23332656,51.04801053,34.2076014,209.699876,85.68763416,10.82525741,46.62670408
2021-12-09,10.85411562,9.51773256,7.98802312,7.21893459,5.77500324,5.23332656,50.8826177,37.62836154,207.45507116,87.38657892,10.82525741,47.160234
2021-12-10,10.7819353,9.65408976,7.66737048,7.11855543,5.7508737,5.23332656,50.83397275,35.25557994,203.63058884,84.6497574,10.87124406,47.398417
2021-12-13,10.75486768,9.69954216,8.25209,7.16874501,5.72674416,5.26644888,52.03063852,35.68070331,203.23336,87.32047212,11.25753192,47.00779688
2021-12-14,10.63757466,9.58136592,8.2049352,7.13528529,5.71870098,5.32441294,49.54001708,36.3826512,204.4342844,87.56506728,11.21154527,48.98947944
2021-12-15,10.74584514,9.89044224,8.78965472,7.11855543,5.70261462,5.52314686,47.78879888,35.4928581,205.70911184,90.24900336,11.036796,49.10380728
2021-12-16,10.8721607,10.16315664,8.83680952,7.12692036,5.72674416,5.48174396,48.80061384,35.44342515,206.466618,91.20755196,11.1287693,49.84693824
2021-12-17,10.92629594,10.07225184,8.45957112,7.13528529,5.68652826,5.47346338,46.94237675,34.54374546,205.11788752,89.58793536,10.89883605,48.99900676
2021-12-20,10.63757466,9.8177184,8.38412344,7.15201515,5.73478734,5.43206048,47.3801813,34.14828186,200.92389,91.40587236,10.68729746,47.85572836
2021-12-21,10.6465972,9.78135648,8.487864,7.18547487,5.75891688,5.51486628,45.98893573,34.5041991,206.02319976,97.0447824,10.82525741,48.26540312
2021-12-22,10.6465972,9.59954688,8.51615688,7.20220473,5.83934868,5.44862164,45.54140219,36.66936231,212.18486572,94.88309004,11.11037464,50.27566764
2021-12-23,10.80900292,10.01770896,9.36494328,7.1938398,5.81521914,5.47346338,45.73598199,36.1849194,210.58671248,96.04656972,11.00920401,51.45705532
2021-12-24,11.0977242,10.09952328,9.45925288,7.14365022,5.77500324,5.36581584,43.0021358,36.61004277,209.41350172,92.1859326,10.83445474,50.89494344
2021-12-27,11.19697214,10.29951384,9.21404792,7.17710994,5.78304642,5.43206048,42.62270519,36.8769807,211.70449596,90.29527812,10.87124406,50.89494344
2021-12-28,10.95336356,10.17224712,8.97827392,7.15201515,5.79913278,5.22504598,44.96739178,36.25412553,208.3603834,93.52790064,10.88963872,50.7806156
2021-12-29,10.827048,9.71772312,8.487864,7.16874501,5.78304642,5.30785178,44.42256834,35.2951263,204.157148,93.62045016,10.7608761,50.41857744
2021-12-30,10.97140864,10.02679944,8.78965472,7.1938398,5.83934868,5.2581683,44.53931622,36.32333166,209.95853664,95.06818908,10.74248144,51.4951646
2021-12-31,11.278175,10.42678056,9.13860024,7.21056966,5.9519532,5.30785178,44.5587742,37.13403204,214.6883312,95.57721144,10.77927076,51.447528
2022-01-04,11.01652134,9.80862792,8.487864,7.31094882,5.9519532,5.58111092,43.11888368,37.04505273,193.21949808,95.5904328,11.04599333,49.42773616
2022-01-05,10.89922832,9.37228488,8.0634708,7.3611384,5.98412592,5.47346338,41.5427873,35.37421902,176.443508,94.52611332,10.9448227,47.24597988
2022-01-06,10.7819353,9.38137536,7.86542064,7.3611384,6.00825546,5.382377,42.19462963,35.38410561,180.13866,89.29045476,11.11037464,46.97921492
2022-01-07,10.56539434,9.12684192,7.53533704,7.40296305,5.95999638,5.33269352,40.861758,34.603065,184.95159548,85.60169532,10.91723071,46.50284892
2022-01-10,10.6465972,9.33592296,7.2618392,7.37786826,5.9519532,5.3409741,40.81311305,34.44487956,182.2633724,85.94545068,11.036796,45.97884632
2022-01-11,10.70073244,9.2268372,7.29956304,7.38623319,6.05651454,5.45690222,40.88121598,33.24860217,169.49662224,84.22667388,10.91723071,45.0642236
2022-01-12,10.57441688,9.19047528,7.34671784,7.37786826,6.08064408,5.44862164,41.88330195,33.614406,180.68369492,83.955636,10.99080935,45.37862516
2022-01-13,10.375921,8.99048472,7.14866768,7.36950333,6.06455772,5.40721874,39.91804597,32.73449949,178.46660372,82.54756116,11.32191323,43.52079776
2022-01-14,10.44810132,8.92685136,6.99777232,7.23566445,6.00021228,5.20020424,42.71999509,33.12996309,185.9585244,81.9393786,11.24833459,45.60728084
2022-01-17,10.35787592,8.94503232,7.13923672,7.16874501,5.91978048,5.2167654,41.26064659,33.8121378,192.67446316,84.62331468,11.36789988,46.3980484
2022-01-18,10.49321402,9.29956104,7.74281816,7.21893459,5.9519532,5.18364308,41.18281467,33.28814853,195.381162,84.54398652,11.13796663,46.3980484
2022-01-19,10.44810132,9.35410392,7.8276968,7.31931375,6.0726009,5.1753625,40.16127072,32.27971635,186.25413656,86.63957208,11.21154527,45.13091484
2022-01-20,10.5563718,9.39955632,7.95029928,7.35277347,6.1128168,5.14224018,38.41005252,31.2416244,186.605176,88.09392168,10.79766542,46.04553756
2022-01-21,10.44810132,9.25410864,7.7333872,7.34440854,6.01629864,5.08427612,38.77002515,30.59899605,182.42041636,85.75374096,10.63211348,45.3024066
2022-01-24,10.4210337,9.30865152,8.02574696,7.35277347,5.96803956,5.00147032,39.96669092,30.39137766,181.82919204,85.74713028,10.65970547,46.3980484
2022-01-25,10.21351528,9.1813848,7.4033036,7.34440854,5.86347822,4.8855422,39.21755869,28.85895621,175.89847308,82.90453788,10.27341761,45.4453164
2022-01-26,10.17742512,9.30865152,7.62021568,7.34440854,5.94391002,4.85241988,39.37322253,29.30385276,177.6906218,86.01816816,10.28261494,46.13128344
2022-01-27,10.1052448,9.29047056,7.308994,7.41132798,5.89565094,4.8441393,37.77766817,28.22621445,173.672144,82.04514948,9.8411431,44.28298336
2022-01-28,10.0150194,9.09048,6.9789104,7.50334221,5.90369412,4.87726162,36.17238482,27.69233859,181.3395844,82.67977476,9.89632708,44.91178648
2022-02-07,10.2856956,9.17229432,7.544768,7.62881616,6.18520542,4.96006742,39.7915691,27.95927652,176.79454744,78.29028324,10.3929829,45.72160868
2022-02-08,10.61050704,9.59954688,7.77111104,7.89649392,6.3138963,5.0925567,39.888859,27.25732863,169.92156472,78.667092,10.43896955,44.54974832
2022-02-09,10.89922832,9.73590408,8.25209,7.71246546,6.3138963,5.1339596,41.4454974,27.5835861,173.79223644,78.54148908,10.43896955,44.37825656
2022-02-10,10.99847626,9.83589936,8.21436616,7.95504843,6.4747599,5.20848482,41.81519902,27.63301905,166.4665976,77.5432764,10.32860159,42.87294
2022-02-11,10.94434102,9.7268136,8.17664232,7.82957448,6.37019856,5.15880134,41.61089023,26.7926589,163.07629564,76.44590352,10.12626033,42.56806576
2022-02-14,10.79998038,9.317742,7.6862324,7.67064081,6.17716224,5.08427612,42.79782701,26.20935009,166.0047036,72.41338872,10.08947101,42.0154812
2022-02-15,10.85411562,9.2722896,7.74281816,7.57862658,6.20933496,5.04287322,43.47885631,26.90141139,177.20101416,73.96689852,10.13545766,44.12101892
2022-02-16,10.9172734,9.26319912,7.56362992,7.73756025,6.37019856,5.11739844,44.89928885,27.01016388,177.0901596,72.72409068,10.23662829,44.47352976
2022-02-17,10.89020578,9.16320384,7.8276968,7.71246546,6.41041446,5.10911786,46.78671291,27.3858543,179.10401744,73.5107616,10.14465499,44.89273184
2022-02-18,10.89922832,9.15411336,7.780542,7.70410053,6.434544,5.15052076,46.22243149,27.04971024,176.97006716,73.2463344,10.2090363,44.64502152
2022-02-21,10.83607054,9.16320384,7.38444168,7.62881616,6.434544,5.1339596,45.80408492,27.22766886,174.14327588,72.73731204,10.28261494,44.14960088
2022-02-22,10.8721607,9.05411808,7.05435808,7.64554602,6.42650082,5.08427612,45.84300088,26.94095775,177.1825384,70.09304004,10.08027368,44.0162184
2022-02-23,11.0074988,9.0450276,7.22411536,7.528437,6.21737814,5.05943438,46.53375917,28.52281215,188.8222672,71.98369452,10.19064164,46.5409582
2022-02-24,10.827048,8.92685136,7.25240824,7.4447877,6.09673044,4.9269451,45.18142956,27.9790497,188.11095044,71.560611,9.91472174,44.91178648
2022-02-25,10.94434102,9.21774672,7.97859216,7.42805784,6.00825546,4.97662858,46.62132008,28.16689491,192.32342372,71.1970236,10.0250897,46.1598654
2022-02-28,10.85411562,9.10866096,8.27095192,7.40296305,6.01629864,5.05943438,47.87635979,28.14712173,196.65598944,71.3622906,10.10786567,46.37899376
2022-03-01,10.9172734,9.08138952,8.2049352,7.41969291,6.00021228,5.05943438,45.86245886,28.52281215,197.15483496,71.46806148,10.14465499,46.98874224
2022-03-02,10.94434102,9.12684192,8.09176368,7.48661235,6.08064408,5.0925567,45.67760805,27.9790497,193.86614968,70.18558956,10.05268169,47.40794432
2022-03-03,11.07967912,9.32683248,8.08233272,7.53680193,6.17716224,5.1753625,44.66579309,27.52426656,192.147904,69.35925456,10.00669504,46.3980484
2022-03-04,10.98043118,9.46318968,8.2992448,7.6120863,6.10477362,5.15052076,43.780455,26.62458687,186.605176,67.924737,9.90552441,45.35957052
2022-03-07,10.85411562,9.16320384,8.45957112,7.528437,6.16107588,5.12567902,42.0292368,24.77579454,177.83842788,65.5118388,9.62040718,42.23460956
2022-03-08,10.375921,8.863218,8.26152096,7.34440854,6.00021228,4.96006742,40.46286941,25.09216542,176.73912016,66.54310488,9.29850063,40.60543784
2022-03-09,10.47516894,8.9086704,8.5350188,7.16038008,5.85543504,4.90210336,40.10289678,26.15991714,179.7691448,65.00281644,8.81104214,41.0627492
2022-03-10,10.79998038,9.08138952,8.45957112,7.20220473,6.16107588,4.96006742,40.96877689,26.03139147,182.73450428,64.30208436,8.72826617,42.37751936
2022-03-11,10.53832672,9.01775616,7.93143736,7.2774891,6.05651454,5.22504598,40.6671782,25.89297921,180.48969944,64.49379408,8.82023947,41.1580224
2022-03-14,10.27667306,8.89048944,7.41273456,7.20220473,6.032385,5.1339596,39.13972677,24.84500067,177.08092172,62.80807068,8.49833292,39.6336512
2022-03-15,9.43757684,8.35415112,6.95061752,6.90106725,5.7106578,4.7613335,38.2349307,24.45942366,170.438886,61.17523272,8.02926909,37.632914
2022-03-16,9.78043336,8.5450512,7.56362992,7.04327106,5.9921691,4.83585872,39.84994304,25.6062681,183.65829228,65.20113684,8.26839967,38.99532076
2022-03-17,9.8345686,8.61777504,7.46932032,6.95962176,5.91978048,4.94350626,40.56015931,25.57660833,188.88693236,65.0160378,8.34197831,39.57648728
2022-03-18,9.94283908,8.64504648,7.45988936,7.00144641,6.032385,4.94350626,40.17099971,25.29978381,189.37654,64.79127468,8.3695703,37.49953152
2022-03-21,9.88870384,8.635956,7.51647512,7.00144641,6.00021228,5.07599554,41.00769285,25.35910335,186.143282,63.72034452,8.39716229,38.60470064
2022-03-22,9.88870384,8.66322744,7.77111104,7.08509571,6.08868726,5.00147032,40.63799123,24.86477385,181.79224052,64.03765716,8.36037297,38.35699032
2022-03-23,9.89772638,8.57232264,7.42216552,7.01817627,6.08868726,4.95178684,40.17099971,24.92409339,178.752978,64.26903096,8.38796496,38.74761044
2022-03-24,9.79847844,8.57232264,7.1675296,6.97635162,6.0726009,4.9269451,40.28774759,24.57806274,175.04858812,63.56829888,8.17642637,38.10928
2022-03-25,9.61802764,8.4995988,6.65825776,6.95962176,6.10477362,4.91038394,39.12999778,25.28989722,169.26567524,62.140392,8.13963705,37.2518212
2022-03-28,9.59096002,8.39960352,6.86573888,7.0265412,6.18520542,4.91866452,38.41005252,24.30123822,178.42041432,62.67585708,8.22241302,36.81356448
2022-03-29,9.6541178,8.41778448,6.70541256,7.00981134,6.16911906,5.0097509,37.25230271,23.61906351,180.59131612,61.4462706,8.06605841,35.87988712
2022-03-30,9.70825304,8.46323688,6.86573888,7.01817627,6.21737814,5.1753625,38.77002515,24.13316619,187.990858,65.40331644,8.19482103,36.84214644
2022-03-31,9.69020796,8.49050832,6.51679336,7.03490613,6.38628492,5.24988772,37.68037827,23.51031102,185.67215012,64.5808876,8.10284773,36.54679952
2022-04-01,9.76238828,8.52687024,6.62996488,7.13528529,6.36215538,5.31613236,37.57335938,23.71792941,185.4966304,65.29545692,8.07525574,36.8230918
2022-04-06,10.18644766,8.78140368,6.4130528,7.1938398,6.42650082,4.9269451,37.1647418,23.39167194,171.62133464,64.12922586,8.12124239,35.72745
2022-04-07,10.04208702,8.6814084,6.19614072,7.11855543,6.33802584,4.79445582,37.15501281,22.79847654,167.205628,62.7270521,7.97408511,34.6794448
2022-04-08,10.18644766,8.6814084,6.29045032,7.16874501,6.3541122,4.85241988,36.98961998,22.50187884,166.26336424,63.4011741,7.79013851,34.18402416
2022-04-11,10.02404194,8.65413696,6.04524536,7.03490613,6.29780994,4.86070046,34.051465,21.19684896,152.80377308,61.1765715,7.45903463,32.2023416
2022-04-12,9.94283908,8.635956,6.0358144,7.20220473,6.4747599,4.95178684,34.91734511,20.58388038,147.32571024,63.6034107,7.6337839,33.14554628
2022-04-13,9.8796813,8.67231792,5.88491904,7.1101905,6.37019856,4.87726162,34.78113925,20.30705586,142.39268232,62.37650866,7.55100793,32.54532512
2022-04-14,9.85261368,8.5905036,5.658576,7.14365022,6.3541122,4.86070046,34.46008258,21.46378689,141.94926408,63.65059924,7.62458657,32.85972668
2022-04-15,9.82554606,8.60868456,6.02638344,7.10182557,6.33802584,4.81929756,33.77905328,21.10786965,144.72062808,63.5022924,7.5418106,32.2976148
2022-04-18,10.05110956,8.94503232,6.34703608,7.06000092,6.49888944,4.81929756,33.74013732,21.47367348,155.43656888,62.07315376,7.64298123,32.73587152
2022-04-19,10.0601321,8.85412752,6.29988128,7.11855543,6.5149758,4.85241988,34.29468975,21.14741601,151.95388812,61.682163,7.62458657,32.31666944
2022-04-20,9.87065876,8.62686552,6.28101936,7.01817627,6.41041446,4.79445582,32.9812761,20.81127195,148.64672708,61.16983028,7.58779725,31.40204672
2022-04-21,9.68118542,8.5450512,6.130124,6.89270232,6.38628492,4.67024712,31.43436669,19.89181908,142.5404884,61.008041,7.40385065,28.30566772
2022-04-22,10.08719972,8.89048944,6.57337912,6.96798669,6.57127806,4.69508886,30.62686052,19.4765823,137.90307264,60.8058044,7.33946934,27.5339548
2022-04-25,9.61802764,8.6814084,6.52622432,6.81741795,6.41845764,4.5129161,27.73735049,17.54869725,128.42500776,57.27340512,6.64047226,25.52369028
2022-04-26,9.5638924,8.52687024,6.37532896,6.65011935,6.37824174,4.44667146,27.21198503,16.67867733,119.6767354,48.66486718,6.59448561,24.79961396
2022-04-27,9.68118542,8.47232736,6.80915312,6.81741795,6.34606902,4.554319,29.91664425,17.90461449,131.11323084,50.48499658,6.60368294,26.30493052
2022-04-28,9.91577146,8.64504648,6.90346272,6.83414781,6.434544,4.5129161,28.98266121,17.56847043,129.33032,48.9412572,6.38294702,25.9143104
2022-04-29,9.95186162,8.79958464,6.8846008,6.82578288,6.3943281,4.53775784,30.82144032,18.0924597,135.5196996,55.36563986,6.76003755,26.8812656
2022-05-05,10.18644766,8.9541228,6.71484352,6.81741795,6.33802584,4.57088016,30.80198234,18.0924597,133.6721236,54.67803542,6.81522153,27.15201216
2022-05-06,9.9699067,8.863218,6.4130528,6.65848428,6.26563722,4.47979378,29.2842599,17.66733633,133.54279328,52.918577,6.76923488,26.33010296
2022-05-09,10.0150194,9.12684192,6.59224104,6.73376865,6.29780994,4.52947726,31.14249699,17.77608882,129.8845928,52.918577,6.79682687,26.2043992
2022-05-10,10.2405829,9.3631944,6.8846008,6.68357907,6.3138963,4.5957219,31.17168396,18.42860376,140.24949416,54.18592636,6.87040551,27.00696936
2022-05-11,10.1052448,9.1813848,6.90346272,6.65011935,6.2736804,4.58744132,32.72832236,19.10089188,148.84072256,54.99487276,6.95318148,27.62581864
