date,长城汽车,药明康德,福耀玻璃,通威股份,中国神华,顺丰控股,北方华创,用友网络
2024-06-27,2147.0506539817998,1153.677859137,1238.323305934,875.633953503,8642.806180425,1724.0902757705999,1697.2048466274002,351.7658478411
2024-06-28,2161.5750714580004,1149.5712000909998,1250.067151828,860.3272417194,8815.6623040335,1747.0977269236998,1698.4260100970998,341.8521359
2024-07-01,2159.403895712,1125.7510566798,1245.8915621768,848.1725743764,8996.465835624,1700.01666066,1725.0704804704,335.6987974538
2024-07-02,2111.5689992879998,1114.9769260287,1227.6233574528,822.9614999788,9099.78213939,1680.75301578,1688.6956334863999,350.7402914334
2024-07-03,2082.526383602,1126.915827561,1204.9185887244,806.7543807232,8990.5052796375,1657.6366419239998,1695.8643989504,330.2291632794
2024-07-04,2050.921184179,1094.884628328,1229.189203572,782.4437018397999,9020.30805957,1657.6366419239998,1682.2171935856,317.23878211519997
2024-07-05,2026.149541388,1107.1147225806,1245.8915621768,795.9496345528,8960.702499705,1657.6366419239998,1669.1541098512,319.28989493060004
2024-07-08,2038.962460073,1073.6275597461,1234.1477162828,753.1808476283001,8618.963956479,1657.6366419239998,1681.2082562240003,307.66692231
2024-07-09,2084.23477276,1084.9840758378,1271.7280231435998,739.2247171582001,8622.93766047,1668.71323773,1724.6987667056,304.9321052228
2024-07-10,2153.4245336589997,1093.1374720062,1284.7767408035998,755.4318364138,8287.1596732305,1678.34506017,1697.0326422112,310.4017393972
2024-07-11,2239.698186138,1130.4101402046,1283.2108946844,776.5911309975,8281.199117244,1690.38483822,1663.5253014128,321.68285988189996
2024-07-12,2250.802715665,1129.827754764,1265.9865873731999,781.9935040827,8187.817073455501,1687.4952914879998,1744.7713100048002,314.16211289209997
2024-07-15,2241.4065752959996,1107.9883007414999,1285.5596638631998,788.2962726821,8422.2656089245,1671.12119334,1778.1193449040002,303.56469667920004
2024-07-16,2273.0117747189997,1120.8007804347,1276.6865358544,813.9575448367999,8426.239312915499,1672.0843755839999,1845.6650461648,308.69247871769994
2024-07-17,2254.219493981,1142.0578490166001,1264.4207412540002,813.0571493225999,8289.146525226,1714.9459854420002,1845.8243520640003,308.3506265818
2024-07-18,2243.114964454,1145.2609689398998,1279.8182280928,809.4555672658,8354.7126410775,1732.2832658339998,1888.6245369824003,308.3506265818
2024-07-19,2249.094326507,1153.123172388,1268.335356552,824.3120932500999,8338.8178251135,1747.2125906160002,1885.1198072,319.97359920239995
2024-07-22,2228.593656611,1166.8092302421,1283.9938177440001,830.6148618495,8291.133377221498,1748.657363982,1876.6765945424002,330.9128675512
2024-07-23,2161.11228487,1141.475463576,1247.7183826492,809.9057650228999,8158.014293523001,1716.87234993,1781.9426864848,321.68285988189996
2024-07-24,2032.98309802,1125.4598639595,1245.1086391172,787.846074925,8297.093933208,1698.5718872940001,1765.5872808336,314.503965028
2024-07-25,2012.4824281239999,1143.2226198978,1242.237921232,795.9496345528,8195.7644814375,1698.5718872940001,1747.05469456,316.5550778434
2024-07-26,2064.588297443,1151.3760160662,1233.3647932232,801.8022053950999,8106.35614164,1683.642562512,1762.7197746479999,317.922486387
2024-07-29,2032.98309802,1135.65160917,1160.2919743272,790.9974592247,8114.303549622001,1649.44959285,1777.2166114752,314.16211289209997
2024-07-30,1963.7933371209997,1184.8631789007,1185.6064865875999,790.9974592247,7907.67094209,1626.3332189940002,1784.4384789056,315.5295214357
2024-07-31,2017.6075955980002,1238.7338321562,1174.6455637532,816.2085336222999,7897.7366821125,1687.97688261,1819.2733688640003,327.4943461922
2024-08-01,1998.81531486,1231.745206869,1126.104334058,805.4037874519,7830.1837142654995,1669.1948288519998,1833.2391860272,323.0502684255
2024-08-02,1955.2513913310001,1249.5079628073,1131.323821122,803.6029964235,7770.5781544005,1657.1550508019998,1789.1645539151998,316.5550778434
2024-08-05,1921.0836081709997,1237.2778685547,1114.8824368704,822.5113022217,7643.4196266885,1657.6366419239998,1714.131475392,309.71803512540004
2024-08-06,1913.39585696,1263.776406102,1118.7970521684,847.7223766192999,7579.8403628325,1661.4893709,1707.8123413904,313.8202607562
2024-08-07,1916.812635276,1249.216770087,1173.6016663404,858.5271227897,7724.880558504,1668.71323773,1694.218237992,314.503965028
2024-08-08,1903.9997165910002,1237.569061275,1178.0382303448,853.1247497045,7726.8674104995,1697.1271139280002,1704.57312144,314.16211289209997
2024-08-09,1903.1455220120001,1208.449789245,1186.3894096472,840.5192125057001,7758.6570424275,1681.2346069019998,1703.8827958768,305.6158094946
2024-08-12,1897.166159959,1204.9554766014,1180.3869995235998,840.5192125057001,7808.328342315,1662.4525531440001,1688.8018374191997,299.1206189125
2024-08-13,1904.85391117,1199.7140076360001,1174.9065381064001,836.0172349347,7764.617598414,1642.22572602,1696.2892146816,300.4880274561
2024-08-14,1880.9364629579998,1160.9853758360998,1182.213819996,849.5231676477,7774.5518583915,1625.37003675,1675.101530088,296.3858018253
2024-08-15,1903.1455220120001,1168.5563865639,1194.2186402431998,891.391559058,7985.1581699145,1655.228686314,1667.1893370944001,300.829879592
2024-08-16,1907.4164949069998,1171.1771210466,1208.8332040224,863.4792981178,8052.7111377615,1667.750055486,1678.3407500384,296.72765396119996
2024-08-19,1927.9171648029999,1158.0734486331,1182.4747943492002,852.2243541903,8016.9478018425,1653.783912948,1679.0841775679999,297.411358233
2024-08-20,1900.582938275,1144.387390779,1190.5649992984,837.8180259631,7885.8155701395,1647.04163724,1664.4280348416,289.54875910730004
2024-08-21,1916.812635276,1128.0805984422,1198.1332555412,844.1207945625,7901.710386103501,1650.894366216,1661.8791404544,288.5232026996
2024-08-22,1892.040992485,1091.972701125,1214.835614146,821.1607089503999,7933.5000180315,1640.780952654,1631.9827333711999,280.6606035739
2024-08-23,1919.3752190129999,1091.6815084047,1233.8867419296,824.7622910072,8003.039837874,1664.860508754,1601.8739184224003,286.47208988420005
2024-08-26,1909.9790786439999,1110.6090352242,1225.5355626272,818.9097201649,8016.9478018425,1661.4893709,1612.2288018704,284.0791249329
2024-08-27,1898.0203545379998,1108.5706861821,1228.9282292188,811.2563582942,8285.172821235,1636.9282236780002,1596.4575178496,277.9257864867
2024-08-28,1864.7067659569998,1115.268118749,1237.5403828744,812.1567538083999,8227.554113365499,1600.3272984059997,1613.7156569295998,281.6861599816
2024-08-29,1905.708105749,1127.2070202813,1259.20125419,847.7223766192999,8096.4218816625,1716.3907588079999,1620.5658105952,288.5232026996
2024-08-30,1978.3146449639999,1140.8930781354,1249.8061774748,855.8259362471001,8056.6848417525,1750.58372847,1690.1293865791997,297.75321036890006
2024-09-02,1886.061630432,1098.9613264122,1240.1501264064002,819.8101156791,8161.987997514,1745.76781725,1632.3544471359999,284.4209770688
2024-09-03,1915.1042461180002,1117.8888532317,1246.15253653,855.37573849,7983.171317919,1792.0005649620002,1654.0731513936003,289.54875910730004
2024-09-04,1955.2513913310001,1147.299317982,1255.5476132452,864.379693632,7879.8550141529995,1781.8871514,1628.0531878575998,288.8650548355
2024-09-05,1987.7107853329999,1154.8703287097999,1257.3744337176,872.0330555027,7693.090926576,1766.476235496,1607.1841150624002,294.3346890099
2024-09-06,1987.7107853329999,1129.827754764,1266.5085360796002,860.3279138181,7557.984990882,1749.620546226,1582.9696183840003,288.8650548355
2024-09-09,1961.2307533839999,1147.5905107023,1263.115869488,853.5749474616,7395.063127251,1740.95190603,1572.2430211711999,285.44653347649995
2024-09-10,1964.6475317,1085.8576539987,1258.9402798368,841.4196080199,7448.7081311295005,1744.8046350059997,1586.2619403008002,295.3602454176
2024-09-11,2009.065649808,1122.2567440362,1275.9036127948,855.8259362471001,7299.6942314670005,1756.3628219339998,1595.5016824544,299.4624710484
2024-09-12,1992.8359528069998,1157.7822559127999,1259.4622285432,850.4235631619,7472.5503550755,1747.6941817379998,1583.1820262495999,297.411358233
2024-09-13,1975.7520612269998,1159.5294122346002,1294.432791872,837.367828206,7520.2348029675,1739.507132664,1555.9938194528,293.6509847381
2024-09-18,2039.816654652,1165.3532666406002,1350.54227781,824.3120932500999,7597.722030792001,1762.1419153980003,1564.8087458752,292.28357619450003
2024-09-19,2042.379238389,1184.5719861804,1362.2861237040001,835.5670371775999,7550.0375829,1778.034422424,1553.2856191663998,298.4369146407
2024-09-20,2057.754740811,1181.6600589774,1362.2861237040001,801.8022053950999,7649.380182675,1808.856254232,1558.1178981088,299.4624710484
2024-09-23,2058.60893539,1215.7296072525,1364.895867236,784.6946906253,7768.591302405,1808.856254232,1507.3524182304002,299.1206189125
2024-09-24,2075.69282697,1237.569061275,1336.7106370904,818.4595224078,8181.856517469,1842.08604165,1566.9859264975998,306.64136590230004
2024-09-25,2114.9857776040003,1243.6841084013001,1364.895867236,825.6626865214,8301.067637199,1856.53377531,1564.9149498079998,311.08544366899997
2024-09-26,2237.98979698,1259.9909007381002,1376.3787387768,875.1844398024001,8489.818576771499,1953.333590832,1608.98958192,326.12693764859995
2024-09-27,2353.306065145,1386.0773486280002,1415.78586611,934.6105437396001,8307.0281931855,2055.430908696,1769.888540112,357.23548201549994
2024-09-30,2588.9329725091,1524.6850834907998,1518.870735624,1027.8016296807,8662.67470038,2166.196866756,1951.1182011126,392.954702035
2024-10-08,2735.8470177983004,1677.2700689280002,1520.6975560964001,1097.5822922302,8432.199868902,2150.30435973,2146.2406836545997,432.2501722385
2024-10-09,2509.4968898818,1624.5641865537,1477.114839112,987.7340234426001,8016.9478018425,1976.93155581,2159.14222485,397.73849840760005
2024-10-10,2579.5373068219997,1599.5216126079001,1523.0463252752,969.2759127037001,8533.5293206725,2005.82702313,2070.0576160173,402.1805950393
2024-10-11,2468.497621429,1498.1865459435,1509.4756589088001,928.7581086426999,8463.98950083,2009.6797521059998,1950.158582346,377.9199134354
2024-10-14,2483.0181956726997,1511.2902183569997,1520.17560739,941.8138455068001,8477.8974647985,2093.9581984559995,1967.2717836837,386.120707217
2024-10-15,2405.2904158976003,1458.2931432624,1489.1196593592,938.6624607465001,8307.0281931855,2045.7990862559998,2004.53697912,373.4778168037
2024-10-16,2325.0001818441997,1425.6795585888,1453.8881216772,935.0608781633,8251.3963373115,2040.019992792,1936.297422384,373.4778168037
